word,id,n_admin,n_profs,p_admin,p_profs,n_admin_EB,n_profs_EB,p_admin_EB,odds_admin_EB,odds_ratio_scaled_admin_EB
obliged,612,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
observe,613,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
obstacle,614,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
occasionally,615,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
occurred,616,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
official,617,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ongoing,618,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
onsite,619,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
oppression,620,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
oppressive,621,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
optimistic,622,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
organizational,623,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
originally,624,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
outbreaks,625,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
outlined,626,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
outlines,627,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
overcome,628,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
oversight,629,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
overtime,630,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
owe,631,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pace,632,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
participated,633,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
participation,634,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
partnering,635,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
partners,636,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
paskus,637,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
password,638,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
path,639,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
payne,640,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
peace,641,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
peaked,642,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pencil,643,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
percentage,644,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
perform,645,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
permission,646,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
persons,647,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pertaining,648,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ph.d,649,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
physically,650,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pivotal,651,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
planners,652,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
platform,653,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
play,654,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pleased,655,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
plexiglass,656,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pod,657,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
poet,658,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
poorvu,659,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pose,660,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
poses,661,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
possibility,662,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pottery,663,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
powerful,664,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
practicing,665,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
predict,666,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
preparations,667,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
preparing,668,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
preservation,669,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
preventative,670,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
prevention,671,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
princeton,672,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
principles,673,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
privately,674,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
processing,675,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
produced,676,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
productions,677,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
professors,678,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
properly,679,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
protest,680,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
providers,681,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
provost’s,682,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pursuing,683,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
putting,684,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
pwd,685,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
question,686,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
racial,687,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
racism,688,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
radically,689,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rage,690,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ramping,691,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rangappa,692,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rapid,693,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rate,694,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reach,695,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reaching,696,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reality,697,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
receiving,698,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reckon,699,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
redesigned,700,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reduces,701,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
referral,702,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
regime,703,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
regimen,704,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reginald,705,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
regulations,706,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reimagined,707,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reinforcement,708,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reiterate,709,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
release,710,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
relying,711,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
repeated,712,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
residents,713,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
residing,714,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
resisting,715,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
resource,716,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
resources,717,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
respectfully,718,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
respective,719,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
respond,720,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
responded,721,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
resumed,722,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
retain,723,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
reversing,724,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rhythms,725,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rising,726,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
road,727,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
robustly,728,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rooming,729,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
rosas,730,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
saltzman,731,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sanctioned,732,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
santos,733,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
save,734,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
saybrary,735,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
saybrugians,736,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
schooling,737,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
scientific,738,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
score,739,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
screen,740,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sending,741,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sequence,742,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
servery,743,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
services,744,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
seventeen,745,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
severely,746,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
shaped,747,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
shot,748,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
signature,749,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
signs,750,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sillidome,751,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
silliflicks,752,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
silligym,753,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sillilove,754,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sillimanders,755,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
similarly,756,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
singing,757,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
single,758,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
singles,759,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
situations,760,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
size,761,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
smallpox,762,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
smoothly,763,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
snuff,764,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
soccer,765,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
solutions,766,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sort,767,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sounding,768,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
speaks,769,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
specifics,770,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
spiders,771,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
spikeball,772,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
spreads,773,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
squiche,774,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
stability,775,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
staff’s,776,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
staffing,777,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
stark,778,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
started,779,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
starts,780,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
stephen.davis,781,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
stilesians,782,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
stocked,783,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
strategic,784,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
strengthen,785,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
strictly,786,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
strictures,787,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
struggle,788,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
struggling,789,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
studios,790,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
succeed,791,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sugarcoat,792,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
suggestions,793,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sunday,794,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
supports,795,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
supremacy,796,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
surge,797,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
surging,798,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
susan,799,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
susan.obert,800,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sustains,801,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
sy,802,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
takes,803,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tea,804,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
teacher,805,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
teas,806,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
technology,807,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
temple,808,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ten,809,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tent,810,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
that’s,811,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
theater,812,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
theatrical,813,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
they’d,814,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
thinkers,815,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
timely,816,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tirelessly,817,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tl,818,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
today’s,819,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
togetherness,820,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
totally,821,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tracers,822,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tracking,823,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
trainers,824,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
transcribe,825,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
transformational,826,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
treatments,827,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
trepidation,828,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
TRUE,829,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
tuned,830,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
turbulence,831,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
turnaround,832,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
typically,833,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unauthorized,834,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unavailable,835,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
uncover,836,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
underbrook,837,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
undo,838,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
undoubtedly,839,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unfamiliar,840,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
uniquely,841,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unit,842,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unlike,843,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unmasked,844,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
unusual,845,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
upended,846,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
upsides,847,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
vaccines,848,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
vast,849,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
virtually,850,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
visual,851,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
wait,852,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
war,853,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
wars,854,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
watercolors,855,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
weekend,856,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
welch,857,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
welcomes,858,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
welcoming,859,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
white,860,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
whitney,861,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
who’s,862,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
wisdom,863,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
wishing,864,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
witt,865,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
words,866,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
wounds,867,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
yale's,868,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
yalecollege,869,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
you’ll,870,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
zooming,871,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
addition,872,3,9,0.25,0.75,4.339141282,11.53602244,0.273328915,0.376138422,0.745435803
leave,873,3,9,0.25,0.75,4.339141282,11.53602244,0.273328915,0.376138422,0.745435803
maintain,874,3,9,0.25,0.75,4.339141282,11.53602244,0.273328915,0.376138422,0.745435803
living,875,6,9,0.4,0.6,7.339141282,11.53602244,0.388825305,0.636193395,1.260815982
distancing,876,10,28,0.263157895,0.736842105,11.33914128,30.53602244,0.270784405,0.371336552,0.735919396
dear,877,4,12,0.25,0.75,5.339141282,14.53602244,0.268633826,0.367304144,0.72792792
july,878,4,12,0.25,0.75,5.339141282,14.53602244,0.268633826,0.367304144,0.72792792
safe,879,4,12,0.25,0.75,5.339141282,14.53602244,0.268633826,0.367304144,0.72792792
21,880,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
address,881,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
april,882,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
art,883,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
august,884,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
center,885,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
choose,886,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
circumstances,887,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
commitment,888,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
communications,889,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
disease,890,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
event,891,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
gathering,892,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
hope,893,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
hosting,894,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
improve,895,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
monday,896,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
programming,897,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
respect,898,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
virus,899,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
vulnerable,900,1,4,0.2,0.8,2.339141282,6.536022439,0.263560353,0.357884524,0.709260001
residential,901,7,21,0.25,0.75,8.339141282,23.53602244,0.261618775,0.354313959,0.702183809
ability,902,2,7,0.222222222,0.777777778,3.339141282,9.536022439,0.259347481,0.350160804,0.693953035
calendar,903,2,7,0.222222222,0.777777778,3.339141282,9.536022439,0.259347481,0.350160804,0.693953035
reduced,904,2,7,0.222222222,0.777777778,3.339141282,9.536022439,0.259347481,0.350160804,0.693953035
result,905,2,7,0.222222222,0.777777778,3.339141282,9.536022439,0.259347481,0.350160804,0.693953035
13,906,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
abide,907,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
acting,908,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
adjust,909,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
announcement,910,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
approval,911,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
argyris,912,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
asynchronous,913,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
attend,914,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
attending,915,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
callahan,916,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
calls,917,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
charles,918,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
chris,919,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
classmates,920,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
components,921,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
context,922,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
continually,923,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
continuing,924,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
