StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q8,Q6,Q9,Q11,Q11_1_TEXT,Q24,Q24_1_TEXT,Q12,Q13,Q14,Q21,Q15,Q22,Q23,Q16,Q16_3_TEXT,Q17_1,Q18,Q19,Q20
2020-05-10 20:14:19,2020-05-10 20:18:35,IP Address,75.30.251.134,100,256,True,2020-05-10 20:18:35,R_2pKLmfFQGwcSrj8,,,,,33.0950927734375,-96.88050079345703125,anonymous,EN,Other (Please specify),Connecticut,Male,Computing and the Arts,Pierson College,Brownie Pudding,Pierson College,Yes,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Sterling,,9,No,EALL S360,I have never used a Durfee swipe.
2020-05-10 20:16:00,2020-05-10 20:19:31,IP Address,173.189.1.103,100,211,True,2020-05-10 20:19:31,R_1fjQWzhtrN1atQl,,,,,38.093597412109375,-84.5009002685546875,anonymous,EN,Public Service/Nonprofit,,Female,Anthropology,Jonathan Edwards College,"Kale Feta Meat Balls! ",Jonathan Edwards College,No,"Yes, I am entering the workforce",$45K-50K,No,,No,,No,,Strongly agree,Yes,Somewhat Insignificant,Sterling,,10,No,CSTC 300 Leadership as Behavior,bubbly
2020-05-10 20:16:45,2020-05-10 20:21:31,IP Address,174.63.38.61,100,286,True,2020-05-10 20:21:32,R_30coP1tfp7r4CCw,,,,,41.3148040771484375,-72.69940185546875,anonymous,EN,No plans yet,CT,Female,Psychology,Ezra Stiles College,,,No,"No, I am not entering the workforce",,,,No,,No,,Agree,Yes,Substantial,Bass,,7,No,PSYC 326,
2020-05-10 20:21:04,2020-05-10 20:22:01,IP Address,69.122.84.11,100,56,True,2020-05-10 20:22:01,R_2YFAw2ESvrf5rux,,,,,41.30810546875,-72.927398681640625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10 18:39:56,2020-05-10 20:27:03,IP Address,108.54.250.87,100,6427,True,2020-05-10 20:27:04,R_2h78OdcVJd2Tzqh,,,,,40.8000030517578125,-73.9763031005859375,anonymous,EN,Tech Industry,"Colorado ",Male,Cognitive Science,Pauli Murray College,,Timothy Dwight College,No,"Yes, I am entering the workforce",99000,No,,No,,No,,Agree,No,,Other (spill those secret study places),Koffee,7,No,ART 132,Kombucha & chocolate OR 7 avocados
2020-05-10 20:26:47,2020-05-10 20:28:12,IP Address,172.58.221.83,100,84,True,2020-05-10 20:28:12,R_2WD8UQpVeU63GCU,,,,,41.18499755859375,-73.1999969482421875,anonymous,EN,Education,"Boston ",Female,Psychology,Pauli Murray College,,Ezra Stiles College,Yes,"No, I am not entering the workforce",,,,No,,No,,Neither agree nor disagree,No,,Bass,,7,No,,
2020-05-10 20:35:59,2020-05-10 20:39:57,IP Address,108.21.243.112,100,238,True,2020-05-10 20:39:57,R_XyNu6wyfzCaBkBP,,,,,40.7819976806640625,-73.99530029296875,anonymous,EN,Finance,New York,Male,History,Pierson College,Finnish Pancakes,Pierson College,No,"Yes, I am entering the workforce",na,Yes,na,Yes,Yes,No,,Strongly disagree,No,,Sterling,,7,No,PLSC 134,Chicken tenders
2020-05-10 20:36:27,2020-05-10 20:40:56,IP Address,69.140.157.69,100,268,True,2020-05-10 20:40:56,R_3Pn2RL4G5ikGCyJ,,,,,38.9779052734375,-77.080596923828125,anonymous,EN,Public Service/Nonprofit,,Female,American Studies,Saybrook College,Grilled cheese,Silliman College,No,"Yes, I am entering the workforce",,No,,No,,No,,Agree,Yes,Somewhat Insignificant,Sterling,,7,Yes,PLSC 233,Seltzer + chocolate
2020-05-10 20:38:36,2020-05-10 20:42:17,IP Address,107.77.207.42,100,220,True,2020-05-10 20:42:17,R_2q4O1Rt8VSpeAvC,,,,,41.848297119140625,-87.651702880859375,anonymous,EN,Tech Industry,Washington,Female,Cognitive Science,Berkeley College,Mashed potatoes,Berkeley College,No,"Yes, I am entering the workforce",110000,Yes,30000,No,,Yes,Strongly agree,Strongly agree,No,,Sterling,,8,No,CGSC 437,Amy’s Pesto Pasta Bowl and Carrots
2020-05-10 20:42:11,2020-05-10 20:43:59,IP Address,68.6.86.236,100,108,True,2020-05-10 20:43:59,R_2QR0z9ZytD68A3e,,,,,34.406005859375,-119.518096923828125,anonymous,EN,Public Service/Nonprofit,New York City,Female,Political Science,Silliman College,Grilled cheese,Silliman College,No,"Yes, I am entering the workforce",49500,No,,No,,Yes,Agree,Agree,No,,Sterling,,8,Yes,Race politics and the law,
2020-05-10 20:37:29,2020-05-10 20:44:24,IP Address,68.149.142.45,100,414,True,2020-05-10 20:44:24,R_2fwhzh1UPFpe0Gu,,,,,53.4178924560546875,-113.57849884033203125,anonymous,EN,No plans yet,Canada,Female,Neuroscience,Branford College,Cheese Ravioli with Sage Butter,Davenport College,No,"No, I am not entering the workforce",,,,Yes,No,Yes,Agree,Strongly agree,Yes,Somewhat Substantial,Other (spill those secret study places),Donut Crazy,7,Yes,AFAM 170,Mesquite bbq chips
2020-05-10 20:46:30,2020-05-10 20:48:35,IP Address,73.54.68.82,100,124,True,2020-05-10 20:48:35,R_1cXGDSYbH5t4FyI,,,,,26.5366973876953125,-81.94460296630859375,anonymous,EN,Consulting,"Boston, MA",Female,Political Science,Davenport College,Grilled cheese,Davenport College,No,"Yes, I am entering the workforce","60,000",Yes,"10,000",Yes,No,Yes,Strongly agree,Strongly agree,Yes,Somewhat Substantial,Sterling,,10,Yes,ANTH399,Gatorade
2020-05-10 20:45:56,2020-05-10 20:49:02,IP Address,96.232.128.229,100,185,True,2020-05-10 20:49:02,R_2VCFMZgVFsN58GX,,,,,40.8549041748046875,-73.2156982421875,anonymous,EN,Finance,Virginia,Male,Electrical Engineering and Computer Science,Saybrook College,Grilled Cheese,Saybrook College,Yes,"Yes, I am entering the workforce",85000,Yes,24000,No,,Yes,Somewhat agree,Disagree,No,,Other (spill those secret study places),My room,8,Yes,G&G 275,Tenders combo
2020-05-10 20:47:45,2020-05-10 20:50:25,IP Address,100.2.236.194,100,160,True,2020-05-10 20:50:26,R_3QL8iFvKV5qtkvW,,,,,40.7292022705078125,-73.75140380859375,anonymous,EN,Public Service/Nonprofit,NY,Male,"History,Political Science",Timothy Dwight College,Ribs,Timothy Dwight College,No,"Yes, I am entering the workforce",50k,No,,No,,No,,Strongly disagree,Yes,Substantial,Sterling,,7,No,HUMS 352,N/A
2020-05-10 20:46:13,2020-05-10 20:50:37,IP Address,75.115.238.82,100,263,True,2020-05-10 20:50:37,R_1rHSoz9IaEjHtZB,,,,,27.7870025634765625,-82.6761016845703125,anonymous,EN,Academia/Research,United Kingdom,Male,"Economics,Humanities",Berkeley College,Fried eggplant,Berkeley College,No,"No, I am not entering the workforce",,,,No,,No,,Neither agree nor disagree,Yes,Somewhat Insignificant,Sterling,,10,Yes,THST 291,CLIFF Bar
2020-05-10 20:54:24,2020-05-10 20:56:39,IP Address,73.9.235.97,100,134,True,2020-05-10 20:56:39,R_1pxusJUPOWd5Ouh,,,,,42.273895263671875,-89.04740142822265625,anonymous,EN,Academia/Research,"London, UK",Female,Neuroscience,Branford College,lentil soup,Branford College,No,"No, I am not entering the workforce",,,,No,,No,,Strongly agree,Yes,Substantial,Sterling,,9,No,HLTH 360,"Chobani plain Greek yogurt "
2020-05-10 20:51:46,2020-05-10 20:56:53,IP Address,203.211.97.80,100,306,True,2020-05-10 20:56:53,R_3EPQHlwKpwbGAmH,,,,,-37.88330078125,175.466705322265625,anonymous,EN,Academia/Research,MA,Female,Geology and Geophysics,Silliman College,"Morse/Stiles pizza ",Silliman College,No,"No, I am not entering the workforce",,,,Yes,Yes,No,,Strongly agree,No,,Sterling,,9,No,E&EB 255,
2020-05-10 21:00:17,2020-05-10 21:02:34,IP Address,24.34.212.152,100,137,True,2020-05-10 21:02:34,R_eLO1lflAppd0Srv,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Finance,New York,Female,Economics,Trumbull College,"Chicken Tenders ",Trumbull College,No,"Yes, I am entering the workforce",85000,Yes,15000,Yes,No,Yes,Agree,Agree,No,,Other (spill those secret study places),Donut Crazy,10,Yes,,
2020-05-10 21:16:57,2020-05-10 21:19:14,IP Address,24.34.117.164,100,136,True,2020-05-10 21:19:14,R_2zbTLT5BBggUYID,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,New Haven,Female,English,Pauli Murray College,Chicken Tenders,Pauli Murray College,No,"No, I am not entering the workforce",,,,No,,No,,Agree,Yes,Somewhat Substantial,Other (spill those secret study places),My room,10,,," Blue Doritos x2, carrots, chocolate of some kind. "
2020-05-10 21:21:54,2020-05-10 21:26:08,IP Address,73.61.13.235,100,254,True,2020-05-10 21:26:09,R_3L0DOJ2OTEnaNUV,,,,,42.3426971435546875,-71.09220123291015625,anonymous,EN,Tech Industry,"Massachusetts ",Female,"Ethics, Politics, and Economics",Jonathan Edwards College,"Tres leches ",Jonathan Edwards College,Yes,"Yes, I am entering the workforce",75000,Yes,5000,No,,No,,Somewhat disagree,No,,Other (spill those secret study places),"Upper Taft ",6,Yes,PLSC 391,"Smoothie and chips "
2020-05-10 21:24:05,2020-05-10 21:27:09,IP Address,174.230.16.94,100,184,True,2020-05-10 21:27:10,R_2VQ6xc9O3om6nEe,,,,,42.7429046630859375,-83.272003173828125,anonymous,EN,Academia/Research,Michigan,Female,Chemistry,Timothy Dwight College,Tres Leches,Timothy Dwight College,No,"No, I am not entering the workforce",,,,Yes,No,No,,Somewhat agree,No,,Sterling,,10,No,ART 130,A  smoothie and kombucha
2020-05-10 21:33:49,2020-05-10 21:39:05,IP Address,97.102.160.143,100,316,True,2020-05-10 21:39:05,R_29iwWKMnAXU5aJg,,,,,28.622100830078125,-81.36550140380859375,anonymous,EN,No plans yet,Florida,Female,Psychology,Morse College,Shrimp risotto,Morse College,No,"Yes, I am entering the workforce",$31000,No,,No,,No,,Strongly agree,Yes,Somewhat Substantial,Other (spill those secret study places),"Music library in sterling ",8,No,ER&M 226,
2020-05-10 21:36:42,2020-05-10 21:40:35,IP Address,73.182.130.188,100,233,True,2020-05-10 21:40:35,R_26bUqfSUw9dDdMg,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Arts,California,Female,"English,Sociology",Ezra Stiles College,New Orleans Style Baby Back Ribs,Ezra Stiles College,No,"No, I am not entering the workforce",,,,No,,No,,Strongly agree,No,,Sterling,,10,No,SOCY 202,Strawberries and orange blossom honey yogurt
2020-05-10 21:38:54,2020-05-10 21:41:07,IP Address,66.188.200.44,100,133,True,2020-05-10 21:41:07,R_T1pCcVrUNc2eN57,,,,,44.04840087890625,-92.4947967529296875,anonymous,EN,Academia/Research,California,Female,"Molecular, Cellular, and Developmental Biology",Saybrook College,Grilled Cheese,Saybrook College,No,"No, I am not entering the workforce",,,,No,,No,,Neither agree nor disagree,Yes,Somewhat Substantial,Sterling,,9,Yes,MCDB 345,Three candy bars and coconut water
2020-05-10 18:19:24,2020-05-10 21:41:23,IP Address,73.183.221.51,100,12119,True,2020-05-10 21:41:24,R_2cb97J5WssyxqTz,,,,,29.97869873046875,-95.584503173828125,anonymous,EN,Academia/Research,Massachusetts,Female,"Molecular, Cellular, and Developmental Biology,Statistics and Data Science",Pauli Murray College,,Pauli Murray College,No,"No, I am not entering the workforce",,,,No,,No,,Agree,Yes,Substantial,Bass,,9,No,,
2020-05-10 21:38:36,2020-05-10 21:43:25,IP Address,76.17.76.13,100,288,True,2020-05-10 21:43:25,R_YWBUsQ5JepjoY93,,,,,33.889495849609375,-84.2920989990234375,anonymous,EN,Academia/Research,"New Hampshire ",Female,Astrophysics,Silliman College,,Silliman College,No,"No, I am not entering the workforce",,,,No,,No,,Strongly agree,No,,Sterling,,7,No,ANTH 399,Core Power Protein Shakes
2020-05-10 18:19:43,2020-05-10 21:44:48,IP Address,24.7.202.22,100,12304,True,2020-05-10 21:44:48,R_3gv7IHx7tHShSi5,,,,,44.9398956298828125,-93.25479888916015625,anonymous,EN,Other (Please specify),California or New York,Female,English,Silliman College,Salmon,Silliman College,No,,,,,No,,No,,Somewhat agree,No,,Other (spill those secret study places),CEID,8,Yes,CPSC 183,Sushi...before they took it away.
2020-05-10 21:45:56,2020-05-10 21:47:11,IP Address,50.90.207.31,100,74,True,2020-05-10 21:47:11,R_2fBvddM3GkX5e1V,,,,,39.957305908203125,-86.27700042724609375,anonymous,EN,Consulting,DC,Female,Applied Mathematics,Pierson College,,Pierson College,No,"Yes, I am entering the workforce",,Yes,,No,,No,,Agree,Yes,Somewhat Substantial,Bass,,7,Yes,MATH 300,
2020-05-10 21:46:15,2020-05-10 21:49:18,IP Address,67.171.64.52,100,183,True,2020-05-10 21:49:18,R_D6nDYASTipsQRHP,,,,,40.432403564453125,-79.9246978759765625,anonymous,EN,Law,New York,Female,English,Trumbull College,Chicken tenders,Trumbull College,No,"Yes, I am entering the workforce","50,000",Yes,"10,000",No,,No,,Disagree,No,,Sterling,,7,No,ENGL 453,Three yogurts
2020-05-10 21:43:19,2020-05-10 21:50:58,IP Address,24.61.61.177,100,459,True,2020-05-10 21:50:58,R_3Htue6uhhIzbktf,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Tech Industry,Michigan,Male,Mechanical Engineering,Morse College,Morse Pizza,Morse College,No,"Yes, I am entering the workforce","72,000",Yes,"7,000",No,,No,,Neither agree nor disagree,No,,Other (spill those secret study places),CEID,8,No,ENAS 118,"chicken tenders, banana and awake chocolates"
2020-05-10 21:53:31,2020-05-10 22:07:43,IP Address,99.199.82.217,100,851,True,2020-05-10 22:07:43,R_3kth9MDbayrBoVw,,,,,49.36669921875,-123.16650390625,anonymous,EN,Finance,New York,Female,Economics,Pierson College,Pumpkin pie,Branford College,No,"Yes, I am entering the workforce",,Yes,,No,,No,,Agree,No,,Sterling,,10,No,ECON 474,Dark chocolate and coconut water
2020-05-10 18:05:27,2020-05-10 22:08:28,IP Address,174.255.67.22,100,14581,True,2020-05-10 22:08:28,R_AhusQEKIXLC9zJ7,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Academia/Research,Rhode Island,Female,Environmental Studies,Davenport College,"Plantains ",Davenport College,No,"No, I am not entering the workforce",,,,Yes,No,No,,Somewhat agree,Yes,Somewhat Substantial,Other (spill those secret study places),Davenport library,9,Yes,E&EB 264,
2020-05-10 22:10:06,2020-05-10 22:12:27,IP Address,47.204.200.166,100,141,True,2020-05-10 22:12:27,R_3FQmJ7P9bKtcavl,,,,,27.4842987060546875,-82.581298828125,anonymous,EN,Health,Florida,Male,Neuroscience,Saybrook College,Salmon,Saybrook College,Yes,"No, I am not entering the workforce",,,,No,,Yes,Neither agree nor disagree,Somewhat disagree,No,,Sterling,,8,Yes,SWAH 140,Tenders and Chobani
2020-05-10 22:09:12,2020-05-10 22:13:36,IP Address,24.218.147.27,100,264,True,2020-05-10 22:13:36,R_DvjEvf0GlxSrZQZ,,,,,42.3267974853515625,-71.13410186767578125,anonymous,EN,No plans yet,MA,Male,"Astronomy,Music",Saybrook College,Cape shark,Saybrook College,No,"Yes, I am entering the workforce",Uncertain. Depends what jobs are available under coronavirus.,No,,No,,No,,Neither agree nor disagree,Yes,Somewhat Substantial,Sterling,,4,No,MUSI 352,Chicken tenders
2020-05-10 22:20:11,2020-05-10 22:22:46,IP Address,104.189.87.254,100,155,True,2020-05-10 22:22:46,R_2ahsrRMC5Wut9QZ,,,,,38.8715057373046875,-94.77130126953125,anonymous,EN,Academia/Research,"Massachusetts ",Male,Chemical Engineering,Jonathan Edwards College,Buffalo Chicken Wings,Jonathan Edwards College,,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Other (spill those secret study places),17 Hillhouse,7,No,CHEM 333,chicken tenders + buffalo sauce + 2 babybel
2020-05-10 22:24:21,2020-05-10 22:26:27,IP Address,174.16.101.213,100,125,True,2020-05-10 22:26:27,R_3NKj2aspRAx2JDM,,,,,39.62530517578125,-104.7863006591796875,anonymous,EN,Finance,Illinois,Male,Applied Mathematics,Jonathan Edwards College,"Macaroni and cheese ",Berkeley College,No,"Yes, I am entering the workforce",115000,Yes,25000,No,,No,,Agree,No,,Other (spill those secret study places),"My room ",4,No,ENGL 121 (Ehrgood),"Naked Smoothie and chocolate "
2020-05-10 22:35:23,2020-05-10 22:41:07,IP Address,99.45.133.182,100,344,True,2020-05-10 22:41:08,R_2qFbYV6kRd9hIQ9,,,,,41.3881072998046875,-81.43810272216796875,anonymous,EN,Academia/Research,Connecticut,Female,Computing and the Arts,Davenport College,Chicken Tenders,Davenport College,Yes,"Yes, I am entering the workforce","49,500",No,,No,,No,,Agree,No,,Other (spill those secret study places),Davenport Library Carrels,10,Yes,THST 315,2 Chicken Ramen & Cheese Slices
2020-05-10 22:44:24,2020-05-10 22:48:52,IP Address,128.36.7.61,100,267,True,2020-05-10 22:48:52,R_3sAnRvMFE9xubqX,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Tech Industry,California,Male,"Electrical Engineering,Political Science",Pierson College,Grilled Cheese,Berkeley College,Yes,"Yes, I am entering the workforce",110000,Yes,50000,No,,No,,Disagree,No,,Other (spill those secret study places),My Room,9,No,PLSC 445,Amy's Mac and Cheese
2020-05-10 22:42:35,2020-05-10 22:49:11,IP Address,73.210.177.34,100,396,True,2020-05-10 22:49:11,R_SIAKdzT1hlEdVuh,,,,,42.0048065185546875,-87.99539947509765625,anonymous,EN,Consulting,"District of Columbia ",Male,Political Science,Ezra Stiles College,Shrimp Pizza,Ezra Stiles College,No,"Yes, I am entering the workforce","$74,000",Yes,"$17,000",No,,No,,Strongly agree,No,,Other (spill those secret study places),Rosenkranz,10,Yes,PLSC 410: Political Protests,Water & yogurt
2020-05-10 22:49:20,2020-05-10 22:52:27,IP Address,108.53.39.175,100,187,True,2020-05-10 22:52:27,R_1JLzIdme2WrENrR,,,,,40.7467041015625,-74.057403564453125,anonymous,EN,No plans yet,New Jersey,Female,Political Science,Jonathan Edwards College,"Banana pudding ",Grace Hopper College,No,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Other (spill those secret study places),Kroon Hall,8,Yes,HUMS 205,PB&J
2020-05-10 22:52:31,2020-05-10 22:54:37,IP Address,24.63.123.154,100,126,True,2020-05-10 22:54:37,R_1obgItEslVummem,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Consulting,Massachusetts,Male,Economics,Jonathan Edwards College,Tenders,Jonathan Edwards College,No,"Yes, I am entering the workforce",110000,Yes,15000,No,,No,,Agree,No,,Sterling,,7,Yes,,Tenders
2020-05-10 22:57:16,2020-05-10 22:59:27,IP Address,58.65.212.95,100,130,True,2020-05-10 22:59:27,R_a45KlSmC8Gb2fbH,,,,,31.49090576171875,74.36810302734375,anonymous,EN,Education,Pakistan,Nonbinary,English,Morse College,,Davenport College,No,"Yes, I am entering the workforce",,Yes,,No,,No,,Strongly disagree,No,,Bass,,9,No,ENGL 449 / ENGL 196,Tenders chips and water
2020-05-10 22:59:32,2020-05-10 23:02:16,IP Address,24.63.169.42,100,163,True,2020-05-10 23:02:16,R_2CZbFAZCy5apkAo,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,CA,Female,Chemistry,Trumbull College,Bagel Brunch,Morse College,No,"Yes, I am entering the workforce",65000,Yes,3000,No,,No,,Somewhat disagree,Yes,Somewhat Insignificant,Sterling,,10,No,CHEM 163,Tangerines
2020-05-10 23:01:09,2020-05-10 23:03:46,IP Address,67.8.144.36,100,156,True,2020-05-10 23:03:46,R_3rMx0cCNPX94NAt,,,,,28.65289306640625,-81.210601806640625,anonymous,EN,Consulting,New York City,Male,"Computer Science,Statistics and Data Science",Pierson College,Sweet Potato Fries,Pierson College,Yes,"Yes, I am entering the workforce",70000,Yes,10000,No,,No,,Somewhat agree,No,,Bass,,10,Yes,ENGL 450,"Tenders, Naked Juice"
2020-05-10 23:14:53,2020-05-10 23:16:18,IP Address,49.245.57.64,100,85,True,2020-05-10 23:16:19,R_1Fetf6w94iue873,,,,,1.3267059326171875,103.88690185546875,anonymous,EN,Government,Singapore,Female,Anthropology,Ezra Stiles College,,Ezra Stiles College,No,"Yes, I am entering the workforce",50K,Yes,unsure,No,,No,,Agree,No,,Other (spill those secret study places),,8,No,,
2020-05-10 23:34:26,2020-05-10 23:36:55,IP Address,216.193.182.184,100,149,True,2020-05-10 23:36:56,R_yWOaPhwYXe4Rzq1,,,,,42.1927032470703125,-73.36060333251953125,anonymous,EN,Academia/Research,United Kingdom,Male,Humanities,Silliman College,Pork Chili Verde,Silliman College,No,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,Yes,Somewhat Insignificant,Sterling,,10,No,,Combo meal with tenders
2020-05-10 23:35:59,2020-05-10 23:45:49,IP Address,71.234.192.255,100,589,True,2020-05-10 23:45:49,R_2axVXpOMlAoZteI,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,"Boston, Massachusetts ",Male,American Studies,Berkeley College,Buffalo chicken pizza,Silliman College,No,"No, I am not entering the workforce",,,,Yes,Yes,Yes,Somewhat agree,Somewhat agree,Yes,Somewhat Insignificant,Sterling,,6,Yes,GLBL 392,Core powers
2020-05-10 23:53:04,2020-05-10 23:54:52,IP Address,50.113.93.169,100,107,True,2020-05-10 23:54:52,R_yDs6gMYEB3nwuI1,,,,,33.0924072265625,-117.2624053955078125,anonymous,EN,Consulting,California,Male,"Economics,Molecular, Cellular, and Developmental Biology",Branford College,Mac and Cheese,Silliman College,No,,,,,No,,No,,Neither agree nor disagree,No,,Sterling,,9,Yes,PLSC 257,
2020-05-10 23:53:17,2020-05-10 23:57:13,IP Address,66.69.138.169,100,235,True,2020-05-10 23:57:13,R_12eYcRWNE3AaHZk,,,,,33.8654022216796875,-98.52519989013671875,anonymous,EN,Government,South Carolina,Male,"Mathematics,Physics",Benjamin Franklin College,Salmon,Benjamin Franklin College,No,"Yes, I am entering the workforce",75k (USD),Yes,15k (USD),No,,No,,Strongly agree,No,,Other (spill those secret study places),my suite,6,No,ENGL 114,Cafe Spice Chicken Tikka baby
2020-05-11 00:03:10,2020-05-11 00:06:04,IP Address,71.132.167.94,100,174,True,2020-05-11 00:06:04,R_3GDoYPzaLyeJNFu,,,,,32.999298095703125,-96.83460235595703125,anonymous,EN,Health,Pennsylvania,Female,"Molecular, Biophysics and Biochemistry",Benjamin Franklin College,Salmon,Ezra Stiles College,No,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Bass,,8,No,ENGL 121,Any type of berry
2020-05-11 00:02:02,2020-05-11 00:09:37,IP Address,128.36.7.249,100,454,True,2020-05-11 00:09:37,R_PIHzwN9k2WKeWAx,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,Connecticut,Male,Economics and Mathematics,Davenport College,"morse pizza..im basic ik ",Davenport College,No,"Yes, I am entering the workforce",,No,,No,,No,,Somewhat agree,No,,Other (spill those secret study places),haas,4,No,HUMS 212,tuna fish sandwich with that honey flavored yoghurt in a pretty blue pot oh my i miss my blue pot yoghurt :(
2020-05-11 00:13:08,2020-05-11 00:15:20,IP Address,32.212.55.130,100,131,True,2020-05-11 00:15:20,R_REUxZhPDOMFBMCl,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,MA,Female,Psychology,Davenport College,,,No,"Yes, I am entering the workforce",34000,No,,No,,No,,Somewhat disagree,No,,Sterling,,8,No,PSYC 308,
2020-05-11 00:34:15,2020-05-11 00:37:40,IP Address,174.246.192.216,100,204,True,2020-05-11 00:37:40,R_2EAUtI3RZiOEcuJ,,,,,30.3314056396484375,-97.86660003662109375,anonymous,EN,Government,DC,Male,Political Science,Davenport College,Dinosaur Mac and cheese,Davenport College,Yes,"Yes, I am entering the workforce","35,000",No,,No,,No,,Somewhat agree,Yes,Somewhat Insignificant,Bass,,9,No,,
2020-05-11 00:35:56,2020-05-11 00:44:15,IP Address,74.90.67.149,100,498,True,2020-05-11 00:44:15,R_tVxAkhPrOdxs9Mt,,,,,40.960205078125,-74.125396728515625,anonymous,EN,Public Service/Nonprofit,Connecticut,Male,History,Ezra Stiles College,North Carolina Pulled Pork,Ezra Stiles College,Yes,"Yes, I am entering the workforce","40,000",No,,No,,No,,Neither agree nor disagree,No,,Bass,,8,No,HIST 271,"Sandwich, chips, water, fruit"
2020-05-11 00:50:40,2020-05-11 00:52:57,IP Address,130.132.173.29,100,136,True,2020-05-11 00:52:57,R_r2cXhMrkdDI3KQp,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,No plans yet,Connecticut,Male,"Chemistry,Molecular, Biophysics and Biochemistry",Branford College,,Ezra Stiles College,No,,,,,No,,No,,Strongly agree,No,,,,3,No,ER&M 200,
2020-05-11 01:21:00,2020-05-11 01:23:19,IP Address,79.244.147.4,100,139,True,2020-05-11 01:23:19,R_27DyZTc0CfZq1vd,,,,,52.552093505859375,13.4102935791015625,anonymous,EN,Academia/Research,United Kingdom,Female,History,Grace Hopper College,"Chicken Tikka Masala ",Grace Hopper College,No,"No, I am not entering the workforce",,,,No,,Yes,Somewhat agree,Somewhat agree,Yes,Substantial,Sterling,,9,No,,
2020-05-11 01:26:17,2020-05-11 01:28:36,IP Address,72.179.173.153,100,138,True,2020-05-11 01:28:36,R_2EuW42TBWIcxN1P,,,,,29.5652008056640625,-98.614501953125,anonymous,EN,No plans yet,Texas,Male,English,Davenport College,Chicken tenders,Morse College,No,"No, I am not entering the workforce",,,,No,,Yes,Disagree,Disagree,Yes,Somewhat Insignificant,Sterling,,10,No,RLST 168,Tendies
2020-05-11 01:38:32,2020-05-11 01:44:29,IP Address,86.177.169.105,100,357,True,2020-05-11 01:44:30,R_8wXrL6VAtvOMihb,,,,,51.124298095703125,-2.7555999755859375,anonymous,EN,Finance,New York,Female,Political Science,Grace Hopper College,Oatmeal or silliman roasted broccoli or Caesar salad in new dining halls,Grace Hopper College,No,"Yes, I am entering the workforce","$85,000",Yes,"Unsure of amount ",Yes,No,No,,Strongly disagree,No,,Sterling,,8,Yes,,"Gatorade zero, kombucha, almond butter sachet  "
2020-05-11 01:57:34,2020-05-11 01:59:40,IP Address,98.160.231.164,100,126,True,2020-05-11 01:59:40,R_3HFTQvGmuS8VfFt,,,,,36.05859375,-115.08029937744140625,anonymous,EN,Tech Industry,California,Female,Electrical Engineering and Computer Science,Davenport College,apple walnut bread,Davenport College,Yes,"Yes, I am entering the workforce","$105,000",Yes,"$20,000",No,,No,,Neither agree nor disagree,No,,Other (spill those secret study places),CEID,10,No,,
2020-05-11 02:01:27,2020-05-11 02:04:12,IP Address,107.206.255.225,100,165,True,2020-05-11 02:04:12,R_1luawBBDYFabJrI,,,,,37.3697967529296875,-121.81600189208984375,anonymous,EN,Government,Washington DC,Male,"Political Science,Statistics and Data Science",Timothy Dwight College,,Timothy Dwight College,No,"Yes, I am entering the workforce",45000,No,,No,,No,,Strongly agree,No,,Bass,,8,No,,
2020-05-11 02:03:47,2020-05-11 02:11:23,IP Address,74.105.140.57,100,455,True,2020-05-11 02:11:23,R_3PpmnzCNYvaIrUS,,,,,41.0428924560546875,-74.10040283203125,anonymous,EN,Consulting,New York,Male,Mathematics and Philosophy,Branford College,The dumplings they stopped serving regularly after my first year,Branford College,No,"Yes, I am entering the workforce","$90,000",Yes,"$10,000",No,,No,,Strongly agree,Yes,Somewhat Substantial,Other (spill those secret study places),My bed,8,No,HSAR 414,Egg salad sandwich + Herbert's lemonade
